video_id,label,score_lie,fusion_method,fold,threshold,pred,correct,margin,error_type,host,episode,episode_group_id,group_id,file_name,start_time,end_time,clip_suspect_contamination,first_window_suspect,suspect_window_ratio,max_identity_clusters,min_dominant_ratio,max_cosine_distance
LS_WILTY_EP9_truth2,0,0.5689480865001678,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.08706815133243795,FP,LS,9,LS_EP9,LS_EP9,LS_WILTY_EP9_truth2,8:34,8:37,False,False,0.0,2,0.9375,0.5895775556564331
BRI_WILTY_EP57_truth_25,0,0.5683681178092957,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.08648818264156588,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_25,20:36,20:40,False,False,0.0,1,1.0,0.6281843185424805
BRI_WILTY_EP57_truth_27,0,0.5681986666917801,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.08631873152405023,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_27,20:59,21:04,False,False,0.0,2,0.75,0.7298740148544312
BRI_WILTY_EP57_truth_24,0,0.5664045822620392,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.08452464709430929,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_24,20:31,20:34,False,False,0.0,1,1.0,0.3449378609657287
LS_WILTY_EP5_truth13,0,0.5641295538345972,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.08224961866686731,FP,LS,5,LS_EP5,LS_EP5,LS_WILTY_EP5_truth13,24:50,24:53,False,False,0.0,2,0.75,0.8093063831329346
BRI_WILTY_EP65_truth_16,0,0.560943812429905,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.07906387726217512,FP,BRI,65,BRI_EP65,BRI_EP65,BRI_WILTY_EP65_truth_16,21:39,21:45,True,True,0.3333333333333333,4,0.375,0.7835308313369751
LS_WILTY_EP1_truth5,0,0.5592504214048385,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.07737048623710863,FP,LS,1,LS_EP1,LS_EP1,LS_WILTY_EP1_truth5,5:46,5:51,True,True,0.2,3,0.6875,0.9651674032211304
LS_WILTY_EP5_truth6,0,0.5587662221491336,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.07688628698140376,FP,LS,5,LS_EP5,LS_EP5,LS_WILTY_EP5_truth6,4:43,4:47,True,False,0.75,3,0.5,0.7830616235733032
BRI_WILTY_EP62_truth_10,0,0.5577993914484978,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.0759194562807679,FP,BRI,62,BRI_EP62,BRI_EP62,BRI_WILTY_EP62_truth_10,9:20,9:24,True,False,0.5,2,0.5625,0.889878511428833
YW_WILTY_EP49_truth14,0,0.5793992263078689,ensemble_raw_auc_roc,fold1,0.5063578434501376,1,False,0.07304138285773132,FP,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_truth14,26:03,26:07,True,True,0.25,5,0.5,0.9825432300567628
